,deezer_id,genres,id,name,popularity,genre
3133,66362,"[classical, classical performance, violin]",24ibCRKLtfIZcfrixiBAsm,Gidon Kremer,48,classical performance
3134,4097142,[],38mceDz890rw1ci5pcTyk5,Vanessa Benelli Mosell,38,
3135,15915,[],0XtVN1QaB7vYRpw4qEIRt0,Ours Samplus,48,
3136,7080935,"[latin viral pop, mexican pop]",0AspLZGQkP38yddNoD0pLn,Mario Bautista,69,mexican pop
3137,329039,"[indie poptimism, indietronica, vapor soul]",0PGB0xsAyDqHHlvNQcgq5S,POWERS,56,indietronica
3138,12439,"[electro house, filter house]",3coXUO5EiwR37nzX4xWjIV,Busy P,37,electro house
3139,293277,[],6pb2Dl1FHK081UKW6aUqgF,Master Kato,63,
3140,6802,[french pop],3CoYG5pUuCzGnXzPoOkaNY,Julie Zenatti,41,french pop
3141,1562,"[drum and bass, electronic, house, jump up, jungle, liquid funk, uk garage]",0bxHci3JIhhKA53n8rH3tT,High Contrast,57,house
3142,68069,"[classical, classical cello, classical performance]",50hiYMhi0g77BOkkQ4zebB,Mstislav Rostropovich,54,classical performance
3143,10816,[new wave pop],5PN2aHIvLEM98XIorsPMhE,Kim Carnes,62,new wave pop
3144,72041,"[alternative dance, dance-punk, electro house, electrofox, filter house, french indie pop, french indietronica, new rave, nu disco]",2ePIzx9NjxplS724QMZtsf,Yuksek,49,electro house
3145,6904119,[],1kfVCpUQ55hMpU7w3BwvYW,Basada,47,
3146,11488450,[],6vd0iw9nRnxUADUos1y3j1,Eastern Odyssey,50,
3147,12002184,[indie anthem-folk],6bh228LGC3eAzbplPWV02r,Declan J Donovan,57,indie anthem-folk
3148,553417,[],2iAyNq1LgQlXcmtM7SzkdV,Aaron Childs,38,
3149,298321,[],6hRtFDYbfdrGOgKcIuN7nh,Sebastian Knauer,28,
3150,4432412,"[deep pop r&b, indie r&b, pop, pop rap, r&b, rap, urban contemporary]",7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,68,pop
3151,567015,"[chamber pop, indie r&b, vapor soul]",0HDxlFsXwyrpufs4YgTNMm,Phoria,56,indie r&b
3152,2891,[scottish new wave],5Qlt3zQ63Z99mNhuun0JAT,Edwyn Collins,49,scottish new wave
3153,876189,"[deep groove house, deep house, deep tropical house, house, indie poptimism, nu disco, tropical house]",1Zz6NBe8UIZjm88TvehFtx,Le Youth,59,tropical house
3154,5418689,"[bass trap, catstep, edm, modern alternative rock, tropical pop edm]",4zjO8Jhi2pciJJzd8Q6rga,Unlike Pluto,63,edm
3155,8125697,[francoton],2uCRg5frmbfGvzlLRR0Pyi,SisiK,47,francoton
3156,10246628,"[chamber pop, indie anthem-folk, indie folk]",7iPH2BRBF9wKa6ljxvdext,Fenne Lily,61,chamber pop
3157,10147346,"[belgian hip hop, french hip hop, trap francais]",1mMUzAMrNqoTHgtxA0dZi6,Caballero & JeanJass,60,french hip hop
3158,1195,"[scorecore, soundtrack, video game music]",77yY2QmM6bYvjJ3y5L2R0v,Jeremy Soule,65,soundtrack
3159,1426042,[],4sbKCRFKQ8sAUn1pWR5iKZ,Bombai,47,
3160,5489826,[],0BYgmolIl2cU1K2XZa7N7I,Tanika Charles,25,
3161,157872,"[europop, swedish idol pop, swedish pop]",1CQLPgGkfHrxNMqrXt5oWS,Robin Bengtsson,49,europop
3162,10919746,"[baile pop, mpb, nova mpb]",74WDLxBsm1TLxV6WVwD994,Kell Smith,62,mpb
3163,4104899,"[big room, dance pop, deep big room, edm, electro house, pop, progressive electro house, tropical house]",5X4LWwbUFNzPkEas04uU82,DVBBS,69,pop
3164,11678199,"[french indie pop, french indietronica]",173wMRubTW7g208ZRpzFpu,Seth XVI,48,french indie pop
3165,1631192,[sega],1ytkMbZWpShxmfr5XwzuM8,Grèn Sémé,21,sega
3166,4041415,[brazilian neo-psychedelic],3LElaT8A40wftlPi5RqEev,Graveola,34,brazilian neo-psychedelic
3167,660591,[],2QZiZR6pxRt4ZIqOBAaEkm,Diabel Cissokho,14,
3168,294360,[],4rqegcqfzES4oBRh4n8TM1,Ezechiel Pailhes,35,
3169,1415,"[album rock, art rock, british invasion, classic rock, dance rock, folk rock, glam rock, mellow gold, protopunk, psychedelic rock, rock, roots rock]",1SQRv42e4PjEYfPhS0Tk9E,The Kinks,69,rock
3170,8771,"[reggae, roots reggae, ska]",6ZFv3wQwwWPiVDWhv0mjQK,Toots & The Maytals,60,roots reggae
3171,2456,"[dance rock, europop, new romantic, new wave, new wave pop, synthpop]",0z5DFXmhT4ZNzWElsM7V89,Erasure,64,new wave pop
3172,12284,[],69zRcOlNdSZ17VfIZe4VU3,The Korgis,39,
3173,299,"[east coast hip hop, electro, funk, hip hop, old school hip hop, rap]",7zliF6Q946WznVk3ZMYhZX,The Sugarhill Gang,55,rap
3174,7933,"[classic soul, disco, funk, jazz funk, motown, new jack swing, post-disco, quiet storm, rock steady, soul, urban contemporary]",2XzHxDFTNywDd5ReMhgxkg,The Whispers,54,urban contemporary
3175,8582,"[electro, hip hop, old school hip hop]",5hQCwevTf03u1rECrRMeop,Grandmaster Flash & The Furious Five,50,hip hop
3176,10129,"[garage rock, indie folk, indie pop, indie rock, indietronica, la indie, modern alternative rock, modern rock, piano rock, rock, stomp and holler]",6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,66,rock
3177,1075944,[],16iuZANRzcO9KStBcMkeAC,Tom Adams,34,
3178,3612,"[album rock, art rock, classic rock, hard rock, jazz fusion, progressive rock, psychedelic rock, rock, symphonic rock]",0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer",53,rock
3179,1825,"[dance rock, new romantic, new wave, ska, ska revival]",4AYkFtEBnNnGuoo8HaHErd,Madness,63,dance rock
3180,3473,"[dance rock, mod revival, new wave, post-punk, protopunk, pub rock, punk, uk post-punk]",2WRStKp4ihGVUzlzWfv1Qt,The Undertones,49,dance rock
3181,4742,"[album rock, blues-rock, classic rock, glam metal, hard rock, mellow gold, metal, rock]",6fvN9GmMCVKb5LY0WsnjFP,Nazareth,60,rock
3182,9303,"[chamber pop, folk-pop, indie folk, stomp and holler]",0WJc0VDtzsLIk33XRB20Dy,Fionn Regan,53,folk-pop
3183,6505443,[],0KXinCW8kRhESKxyV01ENc,Marco Lopetuso,29,
3184,4599,"[big room, deep groove house, deep house, disco house, electro house, funky tech house, house, progressive electro house, progressive house, tech house, tribal house, vocal house]",3h11MHQeCrcsUgRRijI1zL,Mark Knight,55,electro house
3185,10218968,[deep australian indie],6zVFRTB0Y1whWyH7ZNmywf,Tash Sultana,71,deep australian indie
3186,4420379,[],7IGGl59hSiWFt0jTJ5TPEC,Tim Gartz,42,
3187,11050630,"[electropop, indie r&b, pop, r&b]",30DhU7BDmF4PH0JVhu8ZRg,Sabrina Claudio,70,pop
3188,9801076,[spanish pop],4hFZibFsoIxictRvkZDjIc,Demarco Flamenco,62,spanish pop
3189,181878,"[indie pop, modern alternative rock, modern rock, neo-psychedelic]",4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,76,modern rock
3190,275927,"[hurdy-gurdy, medieval folk, medieval rock, neue deutsche harte]",2wPOgnQ6eW3X73uIJZ4YFE,Faun,55,neue deutsche harte
3191,67506,"[compositional ambient, violin]",59r5UU2HOytn9V5uMZ5Vur,Daniel Hope,60,compositional ambient
3192,10038604,[dutch hip hop],6OQggpm01CmAB717TKtDCr,Dopebwoy,70,dutch hip hop
3193,988686,"[escape room, hip pop, modern alternative rock, modern rock]",0pCNk4D3E2xtszsm6hMsWr,K.Flay,68,modern rock
3194,8609720,[],6FGZPlL2dhssxgQlpb7I7W,Diaz & Bruno,38,
3195,1178234,"[garage rock, indietronica, neo-psychedelic]",4ogwGU9VPWrnVBs1GEwZVV,Temples,50,indietronica
3196,12043778,[dutch pop],1SiCF4gVjnR5iAIwk1nkXo,OG3NE,46,dutch pop
3197,2985821,[],6KjX86OwTOcAlbcVNVcjsh,Darktek,41,
3198,12045284,[],4Mi0HRJHfc50a8ZmdvitZv,ZenLifeRelax,32,
3199,1679838,[],7mPT6wrOjVC4visft9qpYQ,Hoshi,59,
3200,6486539,[ukrainian rock],6tnqzaOroG2OtBaSfVJbEw,KAZKA,49,ukrainian rock
3201,10134442,"[grime, uk drill, uk hip hop]",6M6XXCcO5gI68XpIlrUL3Z,Young T & Bugsey,65,grime
3202,12115760,"[alternative rock, art pop, freak folk, garage psych, indie folk, indie garage rock, indie pop, indie punk, indie rock, lo-fi, neo-psychedelic, noise pop, philly indie, preverb]",6lcwlkAjBPSKnFBZjjZFJs,(Sandy) Alex G,56,indie rock
3203,349680,[big room],1KBhxS7BNH6eVsm0Gaz5qP,East & Young,47,big room
3204,11193368,"[french hip hop, trap francais]",7CPznx8a1emLVLeCHGuJeN,Lord Esperanza,56,french hip hop
3205,10819584,[indie jazz],4YLUMAgNyttwx4hUHgtBtR,Blue Lab Beats,47,indie jazz
3206,417662,[vocal jazz],10tYA1kHmiT7kCfF6HX0Wj,Youn Sun Nah,40,vocal jazz
3207,1641539,[],4PGpFpAKvwx09vRmHBNlDk,Gaby Hernandez,11,
3208,423066,[pagode],6gEzJZrbm0F4ihvE9iXR9z,Péricles,65,pagode
3209,4399,"[argentine rock, cantautor, latin alternative, latin rock, rock en espanol, rock nacional, spanish pop]",3XkJyJgJDxnjdQgH0zfT8K,Los Rodriguez,59,rock en espanol
3210,4543684,"[indie r&b, vapor pop, vapor soul]",1xkxEEm60IyknT2Eh469mX,Fyfe,46,indie r&b
3211,5145341,"[deep groove house, edm, electro house, electronic trap, house, progressive house, tropical house]",1KpCi9BOfviCVhmpI4G2sY,Tchami,63,tropical house
3212,3342,"[jam band, pop rock, reggae rock]",6v4jPZO3UIDNJIgdxRxtr9,Dispatch,59,pop rock
3213,9352596,[deep tropical house],5DIQ8PaQ21m4G3ao0JG84N,Antoine Chambe,34,deep tropical house
3214,9803146,[brazilian hip hop],6R7b5yPFbVDe7BweLZY3BM,MOB79,46,brazilian hip hop
3215,360500,[islamic recitation],7IlXX4MwfuLA0UMdOdpXGv,Sheikh Abu Bakr Al Shatri,29,islamic recitation
3216,261264,[],2Wcolafj7tcFeVOIr0V4Ju,Inna MODJA,29,
3217,864,"[album rock, art rock, blues-rock, classic rock, hard rock, metal, psychedelic rock, rock]",568ZhdwyaiCyOGJRtNYhWf,Deep Purple,69,rock
3218,188272,[francoton],2iebycoaS684uR6Aa5GRoO,Mike Kenli,35,francoton
3219,74444,"[chamber pop, folk-pop, freak folk, indie folk, indie pop, indie rock, modern rock, stomp and holler]",4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,69,modern rock
3220,12221636,[],3qMyym6ov558YgVuOOscEm,Blanche,50,
3221,7968842,[],4JCdATpHXiELwLCIvzqlPZ,Мосты feat. Allj (Элджей),1,
3222,6489635,"[brazilian hip hop, pernambuco alternative]",3BsGMZHoIcDTLtElPgYf0t,Lívia Cruz,40,brazilian hip hop
3223,10282824,[],01MO2HEsV29s0CiSyAX5Uy,DJ McFly,43,
3224,1401504,"[latin, latin hip hop, reggaeton, reggaeton flow, tropical]",6XFITTl7cFTdopDY3lUdlY,J Alvarez,71,latin
3225,11815291,"[russian hip hop, russian trap]",01lZudgXsojt5TBHuygB8r,T-Fest,52,russian hip hop
3226,16733,[french pop],3qLpAs6VLppZrKlI0CXK6k,Kayna Samet,42,french pop
3227,5549375,"[chamber pop, folk-pop, indie anthem-folk, indie folk]",0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,68,folk-pop
3228,11032458,"[francoton, trap francais]",6CSKMBCeQhddsPL63zvDhX,Dj Leska,58,trap francais
3229,116667,[coverchill],62G1LvBKkkl7sLHqrGbAcp,Dual Sessions,48,coverchill
3230,1189947,"[coverchill, lounge]",2d5lQo9YQ1DkAsBKTRp7Iu,Karen Souza,62,lounge
3231,6516,[coverchill],2BSOOFVatoOmhdtcN0k1cP,Urselle,45,coverchill
3232,1521999,[coverchill],6NP40ldgw4kYtspZOziuii,Eve St. Jones,53,coverchill
3233,182573,[coverchill],4DpQLwz0jhUU7wuT9phTlD,Sarah Menescal,56,coverchill
3234,816085,[coverchill],6sZREHX9XWWC5van5XX6Q7,Urban Love,51,coverchill
3235,1493213,"[coverchill, dinner jazz]",0iRoi077zFrRThy27nP4GR,Jamie Lancaster,48,coverchill
3236,984071,"[coverchill, dinner jazz]",6Q5cnVb5SfF6RWedEp57Al,Michelle Simonal,50,coverchill
3237,1412771,[coverchill],4KrX2lMNXFQrzpkZnDDJTg,James Farrelli,46,coverchill
3238,4130940,[coverchill],0qaq7Wbz8frkQzqBCops0p,Stereo Dub,47,coverchill
3239,7585,[coverchill],4gus7u7NSeJ3OGIhOnNgIr,Ituana,52,coverchill
3240,4132271,"[coverchill, neotango, tango]",0HnX8l7RHBu2wGUn3k1Oi1,Tango Tripping Project,41,coverchill
3241,6517,"[coverchill, dinner jazz]",19fFXKAVON44FeIBScDl9j,George White Group,46,coverchill
3242,182569,"[coverchill, vocal jazz]",3tFvFDca4inwWMY5vupFbX,The Cooltrane Quartet,56,vocal jazz
3243,182574,"[coverchill, dinner jazz]",1mbrPxCCWDAO0UJ0p2gaHn,48th St. Collective,46,coverchill
3244,4066228,[coverchill],0sx8Sk4ELh6zq5bKjWryVj,Corcovado Frequency,39,coverchill
3245,4066207,[coverchill],0fEmrjJq8kgO5Vuomz0FJ9,Dinah Eastwood,48,coverchill
3246,6515,[coverchill],0M8bENqBUzh2gnhRZVnFPf,Sao Vicente,46,coverchill
3247,1263164,[coverchill],0wf8Rn6bjZgEkKp0eV9omw,Groove Da Praia,51,coverchill
3248,2077121,"[coverchill, dinner jazz]",593TG88zhlcUxEYmhMYeIG,Jazzystics,50,coverchill
3249,289781,"[coverchill, dinner jazz]",6MVeEwYSJUvwwYfUVPeZ6Y,Stella Starlight Trio,49,coverchill
3250,1343829,[coverchill],7ATE8INu44qBAIQEzIMEcS,Oman Chali,30,coverchill
3251,123503,"[deep groove house, electro house, house]",7tm9Tuc70geXOOyKhtZHIj,Chris Lorenzo,56,electro house
3252,94163,[],24RboRiqrrxHdhO0ndPYHY,Toshiyuki Yasuda Feat. Fernanda Takai,27,
3253,5506012,"[future garage, indie r&b, vapor soul]",5iPtkyoEOCILhwFgl2a2d3,Bearcubs,50,indie r&b
3254,263388,[],2MoxYOhy9ooC8KRcdgIFif,Leroy Styles,37,
3255,15687,"[adult standards, brill building pop, christmas, deep adult standards, easy listening, lounge, vocal harmony group]",542GsScaNnc2Ed8yokKLsy,The Four Aces,37,adult standards
3256,12086854,[],6WK6ZRBhoIRXA8xkAvhMKv,Maxenss,46,
3257,5061092,"[brazilian hip hop, deep funk carioca]",0VeXKzjTBWHX5Lf5Kr6rLF,Realidade Cruel,37,deep funk carioca
3258,12089100,"[french hip hop, trap francais]",2FUHt23aPFLisAYXN73JMT,Badjer,41,french hip hop
3259,893915,[],5pK858DFAWCmE2tM4jZxYC,Alex Ross,51,
3260,7575794,"[dance pop, electropop, indie electro-pop, indie poptimism, pop, vapor soul]",6ioOEWNNGK40H8xrGj6XPW,XYLØ,62,pop
3261,145547,[],6v2Tk7PHt26abpm7NBR34b,Oren Lavie,40,
3262,1427,[rai],73LjFn4z6WTV7MevyPxrRc,Idir,41,rai
3263,2555361,[louvor],1kJ7Z7KTJSYmWrHwraQwR9,Hélvio Sodré,30,louvor
3264,4983,"[chanson, french pop, pop quebecois]",77xlFule9mFzOWT9Uk80xY,Roch Voisine,45,chanson
3265,5849210,"[latin, latin hip hop, reggaeton, reggaeton flow, tropical]",14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,80,latin
3266,4055228,"[alternative americana, folk-pop, new americana]",4QZdOCb3UacKbQ1ybDFAKM,Valerie June,53,folk-pop
3267,479446,[norwegian pop],7KUri7klyLaIFXLcuuOMCd,Stargate,64,norwegian pop
3268,8919900,[],4ymrtvqhjXXXNWy1FQQTTQ,Ryki,23,
3269,10953934,[],3jjsjvY4gFqu8yAbQ57epN,LUNAZ,33,
3270,9727758,"[deep groove house, house]",5v8ZROs9c26k4yGMxUkebt,Jack Wins,60,house
3271,103103,"[dance pop, grime, house, pop, post-teen pop, r&b, tropical house]",1MIVXf74SZHmTIp4V4paH4,Mabel,71,pop
3272,6707,"[dance pop, latin, latin pop]",4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,84,dance pop
3273,5503854,"[adoracao, brazilian gospel]",5zblJYkCzvB51Jh29FB07V,Eli Soares,59,adoracao
3274,9666532,[belgian pop],2os0uvECng2MYlxDj5iEbc,Milo Meskens,43,belgian pop
3275,4940,"[cantautor, nueva cancion, rock en espanol, spanish pop, trova]",4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,71,rock en espanol
3276,7809062,[deep german hip hop],28gHcaI0rBIqOYmDRx5AnP,DAT ADAM,60,deep german hip hop
3277,355380,[],3ib0ROvqntFv8PPQ2CIlso,Kaiak,44,
3278,587161,[],0A06ozBgDb3SZ6TZoW5RyX,Mecca,49,
3279,12054,"[alternative metal, groove metal, melodic metalcore, metalcore, nu metal, post-grunge, rap rock]",2zgG1GPDvjaBgxeQaVXI14,All That Remains,65,post-grunge
3280,63,"[french hip hop, french rock, jazz rap]",3nU8TSIICYDbUqRpJISTRE,Mc Solaar,53,french hip hop
3281,10220690,[],5XK7lzxFF9KzWdwKjGRDyE,MC LB,39,
3282,9877750,[portuguese pop],0GfYO21pue5u0sVEYk9HZO,Salvador Sobral,46,portuguese pop
3283,5617,"[bubble trance, german techno]",6JUsbe4yjY4fZbXTtpyfh6,Nalin & Kane,42,german techno
3284,7018359,"[deep tropical house, tropical house]",3QqlKdJRY4IqUry390xfvJ,Micar,57,tropical house
3285,7140,"[chanson, entehno, operatic pop]",6p7iFdv6Wn9iaS7AwVLvod,Nana Mouskouri,52,chanson
3286,1460993,[],4oZcJq3AwtOetJ4ziWTYUn,Pachelbel Canon,8,
3287,1263292,[brazilian gospel],0eEbruEG13xwoZ0uT2rpll,Régis Danese,47,brazilian gospel
3288,4808771,"[latin, latin hip hop, reggaeton, reggaeton flow, trap latino, tropical]",5lFhCi03HDneWzvCxGctrT,Jory Boy,68,latin
3289,10446996,[],4akrUwOHQcNaFtqJmqeIYN,Almério,0,
3290,5163755,"[jam band, reggae rock]",0PHXRchyECGj96MB2v1xiP,Giant Panda Guerilla Dub Squad,40,jam band
3291,1021828,"[deep underground hip hop, indie pop rap]",66phyNbqecPgZ1bk5SPHzB,Bugus,50,indie pop rap
3292,116123,"[chillwave, dance-punk, grave wave, indietronica, metropopolis, noise pop, noise rock, nu gaze]",6FfjnGXMhxSsJTuGLWBDth,HEALTH,52,indietronica
3293,11673761,[],58m2vRWPL4JV6HhWjLbYHi,2017 Prof Beaks,28,
3294,2554,"[contemporary country, country, country road, modern country rock]",13YmWQJFwgZrd4bf5IjMY4,Brad Paisley,69,contemporary country
3295,272225,"[dance pop, electropop, europop, pop, post-teen pop]",3EBRANWwnViQuBrImN61Z1,Pixie Lott,56,pop
3296,10041,"[dance pop, edm, tropical house]",6yTYR09WCvsgdnurDW4WQo,DJ Antoine,65,dance pop
3297,10578003,[eurovision],6U4uEoS3ISgppqupG6GJoZ,Nathan Trent,37,eurovision
3298,366179,"[abstract beats, escape room, indie r&b, trap soul, underground hip hop]",7e3FtKBIPLrIVm8g1FJMVg,Sango,59,indie r&b
3299,1000,"[cabaret, chanson]",31GFatrHl2ijnS4ZAWA9s0,Gilbert Bécaud,49,chanson
3300,9492178,"[hip hop, indie r&b, rap, underground hip hop]",1ybINI1qPiFbwDXamRtwxD,Smino,70,rap
3301,464912,"[adoracao, brazilian gospel, brazilian metal]",0gO5Vbklho8yrBrUdHhuLH,Oficina G3,53,adoracao
3302,4565432,"[italian alternative, italian arena pop]",5mTg1ztZByLRHsOEtwmT4G,Levante,52,italian arena pop
3303,2307,"[adult standards, operatic pop]",6cXMpsP9x0SH4kFfMyVezF,Josh Groban,69,adult standards
3304,1472,[hollywood],105Paee9vmV5rfLSG652e1,Ewan McGregor,60,hollywood
3305,132123,[fidget house],45k3kmPVYYfmWOTZyby7cq,Jesse Rose,38,fidget house
3306,10640291,"[brazilian electronica, brazilian hip hop]",6E2st8OqIaS7PU5gj95FSE,1Kilo,71,brazilian hip hop
3307,5739716,[deep tropical house],2NGMbLN8Ja4o4sg1s78DL3,Doumea,31,deep tropical house
3308,3050911,"[deep new americana, funk, garage rock, la indie, modern alternative rock, modern blues, modern blues rock, modern hard rock, new americana]",6vYg01ZFt1nREsUDMDPUYX,The Record Company,52,funk
3309,9375398,[italian hip hop],5SulO4l40qDuV9zUGLZx7n,Capo Plaza,75,italian hip hop
3310,62996,"[compositional ambient, fourth world, japanese classical, japanese soundtrack, soundtrack]",1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,60,soundtrack
3311,6814751,"[chamber pop, indie r&b, vapor pop, vapor soul]",3oxkIoEAyXXQlLTZXlffLJ,Zola Blood,55,indie r&b
3312,10112084,[dutch indie],3t9HafA5eFHM992s4GZ0Gr,Jeangu Macrooy,42,dutch indie
3313,12123362,[],5nFcLnc2honOEMB7A2wXN1,Brad Stivers,4,
3314,1401721,[pagode],07o97MiFEobUUwiIYcspmj,Swing & Simpatia,42,pagode
3315,125436,"[comic, folk metal, metal, pirate, power metal, progressive metal]",3OpqU68JpZlzvjAJj3B2Da,Alestorm,61,metal
3316,1623261,[latin worship],4vEpUOtKWtpotWkuv0Vlx4,Evan Craft,60,latin worship
3317,1907731,[],7qlIf9Xay452omhWCXRD5v,Antal Zalai,6,
3318,11425822,[trap music],27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo,67,trap music
3319,73441,"[azontobeats, zouk, zouk riddim]",4UDmRorEV3n7LrvphaEKkw,Fanny J,42,azontobeats
3320,78,"[dance pop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap music]",3ipn9JLAPI5GUEo4y4jcoi,Ludacris,77,dance pop
3321,418,"[alternative rock, garage rock, modern rock, permanent wave, pop punk, pop rock, post-grunge, rock]",3jOstUTkEu2JkjvRdBA5Gu,Weezer,74,rock
3322,124925,"[danish hip hop, danish pop]",03WNJB1zKyqW8DimkHP4Bg,NODE,63,danish pop
3323,532066,"[metalcore, post-screamo]",0H9lbVkJq2aj6SbqJKBVy5,Righteous Vendetta,40,metalcore
3324,12136968,[dutch hip hop],53phw2rwTqJEtpZ1LgsPgj,Johnny 500,50,dutch hip hop
3325,1234785,"[bow pop, cello, classify]",6Fi8CHfO8WGtu3yO8c2Mc4,2CELLOS,66,bow pop
3326,6871941,[german pop],3yKyH3s5xOHdLDfsD0W9gK,Julia Engelmann,53,german pop
3327,1770011,"[deep groove house, house]",1mFGfrveXbpolppPgO29Io,TCTS,50,house
3328,1170236,"[anthem worship, ccm, christian music, world worship, worship]",3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,74,world worship
3329,167362,[german hip hop],3nDNDLcZuSto4k9u4AbcLB,Marteria,68,german hip hop
3330,875241,[german pop],3rZBkgoRHG8M9jQL0QPNMi,Adel Tawil,60,german pop
3331,78810,"[deep groove house, house]",4Q5MS10mWfrDyiXVeAAzVd,T2,53,house
3332,1247,"[alternative rock, britpop, electronic, garage rock, indie rock, modern rock, rock]",11wRdbnoYqRddKBrpHt4Ue,Kasabian,68,rock
3333,11974013,[uk hip hop],36T1beEAjjVJtWPPRA5FXz,TG Millian,37,uk hip hop
3334,5404060,"[etherpop, indie r&b, pop, r&b]",6hfwwpXqZPRC9CsKI7qtv1,Alina Baraz,72,pop
3335,10689785,"[chillwave, indie psych-rock, preverb, vapor soul]",1nEGjL7aMVdNQzsfQPKdGr,Hazel English,48,vapor soul
3336,5061189,"[italian hip hop, rap napoletano]",5dXlc7MnpaTeUIsHLVe3n4,Coez,73,italian hip hop
3337,1657110,"[french hip hop, trap francais]",4PlMVWxO3DGtAvMwbXgctQ,Le Club,48,french hip hop
3338,4322213,[tropical house],2iG0HNCECG2DxXxSUcMhEX,Naxxos,46,tropical house
3339,5338019,[],23F7OWAypXryFVHyN0DJys,Emmylou Homs,41,
3340,201448,"[belgian modern jazz, belgian rock]",5drkbPiwHU6Kzh1wzYwMAl,Jef Neve,31,belgian rock
3341,8629022,[brazilian hip hop],204IwDdaHE4ymGk9Kya2pY,Djonga,67,brazilian hip hop
3342,796553,"[deep german hip hop, german hip hop]",1eeWVOCazGzGQXOGhnDHTB,Trailerpark,62,german hip hop
3343,10267328,"[dance pop, electropop, indie poptimism, pop]",4xnihxcoXWK3UqryOSnbw5,Sasha Sloan,72,pop
3344,6147614,"[brooklyn indie, dance pop, electropop, indie poptimism, indietronica, metropopolis, pop, vapor pop, vapor soul]",1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,65,pop
3345,8821490,"[pop, post-teen pop, viral pop]",3pFPBG84k5bQVbL9apf2PD,Grace Grundy,69,pop
3346,457496,[],2V30V0HJG5k0FKh3Zd3UnH,Kronic,43,
3347,150420,"[contemporary jazz, contemporary post-bop, fourth world, jazz piano]",0D3h8NZqNp7BN97JwtV6eW,Tigran Hamasyan,47,contemporary post-bop
3348,277809,[],3IMBmUtaehbNO4hz4Sx16p,Format B feat. Fran,9,
3349,171793,[],3oxDUMO16ReenrnGfoXsGV,Greg Parys,33,
3350,1181015,[deep pop edm],7yOWqfe8iP613Ne5SV9XPP,Wahlstedt,54,deep pop edm
3351,4406347,"[bass trap, electronic trap, vapor twitch, wave]",1wJNeTGqvB8WVYak3HC3pk,Hucci,43,electronic trap
3352,4475935,"[latin, latin hip hop, reggaeton flow, trap latino, tropical]",0qTZZWLzuD59Un5r1speHm,Chris Jeday,71,latin
3353,7295394,"[canadian hip hop, emo rap, underground hip hop]",2y246nnP9pQT0E6v3ZMMOO,Night Lovell,69,underground hip hop
3354,12160546,[azontobeats],6CPW7jlE6totfvrymgqV7W,DJ KEROZEN,28,azontobeats
3355,2785481,[deep hardstyle],3Ij56hbjOTHq8RgutQwfxC,Radical Redemption,60,deep hardstyle
3356,1572,"[downtempo, electronic, nu jazz, trip hop]",3aKCo8gLJfuPYtr88aWKjF,Télépopmusik,52,electronic
3357,461124,"[brazilian hip hop, brazilian punk, brazilian rock, manguebeat, rock gaucho]",3nasa4yabzvUeb6DzejDYU,Planet Hemp,55,brazilian rock
3358,9945222,"[indie r&b, r&b, uk contemporary r&b]",1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,76,r&b
3359,5387928,"[deep house, deep tropical house, tropical house]",1LFGVkNRmXz8jIkyPjaGNL,De Hofnar,63,tropical house
3360,3937,"[alternative dance, big beat, chamber pop, electronic, ninja, trip hop]",2nszamLjZFgu3Yx77mKxuC,UNKLE,54,chamber pop
3361,13029967,[vallenato],5p1D7KgsRRcS9gpQyRARrL,Peter Manjarrés,51,vallenato
3362,197790,"[british jazz, contemporary jazz, indie jazz]",2i1CPudyCUjL50Wqjv8AMI,Alfa Mist,51,contemporary jazz
3363,1020,"[funky tech house, house]",5hCv8oMMxHb3FoHMGLN8Vx,Leandro Da Silva,50,house
3364,583674,"[deep tropical house, edm, tropical pop edm]",44Ewva5aHOX00EwaX2D2mh,Two Friends,55,edm
3365,11335936,[belgian pop],6LiV1FV5nwdp3k6n3LMoQn,J. Bernardt,43,belgian pop
3366,1286407,"[canadian contemporary country, contemporary country, country, country road, lift kit, modern country rock, redneck]",3vHV92ecrylnUHDM4d2MtC,Tyler Farr,64,contemporary country
3367,4324974,[],1mTJejEfbKCnYMhdLrxDx4,David Enhco,10,
3368,6804523,[],6I48y9LtFXolq7v1SAUFGD,Gabriel Urgell Reyes,1,
3369,11525553,[turkish pop],6XJtmq30U5RDBwnLbcN33E,Çağatay Akman,46,turkish pop
3370,206125,[],77ehFS1P2bU6Bfcs1qu6Jd,Regi,56,
